recipe_food_id,ingredient_food_id,ingredient_name,quantity,quantity_unit,source_food_code,ingredient_name_original,amount_original,unit_original
GF-REC-00317,,"Pineapple juice, unsweetened",75.0,ml,UK-14-286,Pineapple juice,75,ml
GF-REC-00317,,"Cherries, glace",5.0,g,UK-14-335,Glace cherry,1,
GF-REC-00317,,"Sugar, brown",1.0,tbsp,UK-17-060,Brown sugar,1,tbsp
GF-REC-00317,,"Sugar, icing",30.0,g,UK-17-062,Castor sugar,30,g
GF-REC-00317,,"Sugar, white",1.0,tsp,UK-17-063,Sugar,1,tsp
GF-REC-00317,,Baking powder,0.25,tsp,UK-17-355,Baking powder,.25,tsp
GF-REC-00317,,"Butter, unsalted",5.0,g,UK-17-661,Butter,5,g
GF-REC-00317,,"Butter, unsalted",30.0,g,UK-17-661,Butter,30,g
GF-REC-00318,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",20.0,g,A018,Refined flour,20,g
GF-REC-00318,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",20.0,g,A022,Semolina,20,g
GF-REC-00318,GF-ING-00162,"Apple, big (Malus domestica)",50.0,g,E001,Apples,50,g
GF-REC-00318,GF-ING-00178,"Dates, dry, pale brown (Phoenix dactylifera)",50.0,g,E017,Dates,50,g
GF-REC-00318,GF-ING-00302,Walnut (Juglans regia),20.0,g,H021,Walnuts,20,g
GF-REC-00318,,"Orange juice, freshly squeezed",1.0,tsp,UK-14-369,Orange or lemon juice,1,tsp
GF-REC-00318,,Honey,1.5,tsp,UK-17-050,Honey,1.5,tsp
GF-REC-00318,,"Sugar, icing",25.0,g,UK-17-062,Castor sugar,25,g
GF-REC-00318,,"Water, distilled",2.0,tsp,UK-17-377,Boiling water,2,tsp
GF-REC-00318,,"Butter, unsalted",20.0,g,UK-17-661,Butter,20,g
GF-REC-00319,GF-ING-00162,"Apple, big (Malus domestica)",100.0,g,E001,Firm apple,100,g
GF-REC-00319,GF-ING-00312,"Milk, whole, Cow",100.0,ml,L002,Milk,100,ml
GF-REC-00319,,Custard powder,1.0,tsp,UK-11-1138,Custard powder,1,tsp
GF-REC-00319,,"Cinnamon, ground",0.25,tsp,UK-13-874,Cinnamon powder,1,pinch
GF-REC-00319,,"Sugar, white",2.0,tsp,UK-17-063,Sugar,2,tsp
GF-REC-00319,,"Sugar, white",20.0,g,UK-17-063,Sugar,20,g
GF-REC-00319,,"Water, distilled",50.0,ml,UK-17-377,Water,50,ml
GF-REC-00320,GF-ING-00162,"Apple, big (Malus domestica)",250.0,g,E001,Cooking apples,250,g
GF-REC-00320,GF-ING-00316,"Egg, poultry, white, raw",34.0,g,M002,Egg white,1,
GF-REC-00320,,"Cherries, glace",10.0,g,UK-14-335,Glace cherry,2,
GF-REC-00320,,"Sugar, icing",10.0,g,UK-17-062,Castor sugar,10,g
GF-REC-00320,,"Sugar, white",50.0,g,UK-17-063,Sugar,50,g
GF-REC-00320,,"Water, distilled",125.0,ml,UK-17-377,Water,125,ml
GF-REC-00320,,STRAWBERRY JAM,40.0,g,US-490013,Strawberry jam,2,tbsp
GF-REC-00321,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",12.0,g,A018,Maida,12,g
GF-REC-00321,GF-ING-00208,"Orange, pulp (Citrus aurantium)",30.0,g,E047,Orange,.5,
GF-REC-00321,GF-ING-00312,"Milk, whole, Cow",0.25,C,L002,Milk,.25,cups
GF-REC-00321,GF-ING-00315,"Egg, poultry, whole, raw",100.0,g,M001,Egg,2,
GF-REC-00321,,"Sugar, icing",30.0,g,UK-17-062,Castor sugar,30,g
GF-REC-00321,,"Butter, unsalted",12.0,g,UK-17-661,Butter,12,g
GF-REC-00322,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",12.0,g,A018,Maida,12,g
GF-REC-00322,GF-ING-00312,"Milk, whole, Cow",0.25,C,L002,Milk,.25,cups
GF-REC-00322,GF-ING-00312,"Milk, whole, Cow",30.0,ml,L002,Milk,30,ml
GF-REC-00322,GF-ING-00315,"Egg, poultry, whole, raw",100.0,g,M001,Egg,2,
GF-REC-00322,,"Sugar, icing",40.0,g,UK-17-062,Castor sugar,40,g
GF-REC-00322,,"Chocolate, plain",30.0,g,UK-17-491,Unsweetened chocolate,30,g
GF-REC-00322,,"Butter, unsalted",12.0,g,UK-17-661,Butter,12,g
GF-REC-00323,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",12.0,g,A018,Maida,12,g
GF-REC-00323,GF-ING-00312,"Milk, whole, Cow",0.25,C,L002,Milk,.25,cups
GF-REC-00323,GF-ING-00312,"Milk, whole, Cow",30.0,ml,L002,Milk,30,ml
GF-REC-00323,GF-ING-00315,"Egg, poultry, whole, raw",100.0,g,M001,Egg,2,
GF-REC-00323,,"Sugar, icing",40.0,g,UK-17-062,Castor sugar,40,g
GF-REC-00323,,"Butter, unsalted",12.0,g,UK-17-661,Butter,12,g
GF-REC-00323,,Vanilla extract,0.5,tsp,US-173471,Vanilla essence,.5,tsp
GF-REC-00324,GF-ING-00282,Almond (Prunus amygdalus),2.22,g,H001,Almonds,2,
GF-REC-00324,GF-ING-00312,"Milk, whole, Cow",2.0,tsp,L002,Milk,2,tsp
GF-REC-00324,GF-ING-00314,Khoa,100.0,g,L004,Khoya,100,g
GF-REC-00324,,"Sugar, icing",35.0,g,UK-17-062,Castor sugar,35,g
GF-REC-00324,,"Ghee, butter",2.0,tbsp,UK-17-640,Fat,for greasing,
GF-REC-00325,,Colour,0.25,tsp,,Color,few drops,
GF-REC-00325,,Kewra essence,0.25,tsp,,Kewra essence,1,drop
GF-REC-00325,GF-ING-00287,"Coconut, kernal, dry (Cocos nucifera)",50.0,g,H006,Coconut powder,50,g
GF-REC-00325,GF-ING-00314,Khoa,100.0,g,L004,Khoya,100,g
GF-REC-00325,,"Sugar, icing",50.0,g,UK-17-062,Castor sugar,50,g
GF-REC-00325,,"Ghee, butter",2.0,tbsp,UK-17-640,Fat,for greasing,
GF-REC-00326,,Colour,0.25,tsp,,Color (green),few drops,
GF-REC-00326,,Kewra essence,0.25,tsp,,Kewra essence,1 to 2,drop
GF-REC-00326,GF-ING-00090,"Bottle gourd, elongate, pale green (Lagenaria vulgaris)",100.0,g,D007,Ghia,100,g
GF-REC-00326,GF-ING-00314,Khoa,100.0,g,L004,Khoya,100,g
GF-REC-00326,,"Sugar, white",50.0,g,UK-17-063,Sugar,50,g
GF-REC-00326,,"Water, distilled",1.5,tsp,UK-17-377,Water,1.5,tsp
GF-REC-00326,,"Ghee, butter",1.0,tsp,UK-17-640,Fat,1,tsp
GF-REC-00326,,"Ghee, butter",2.0,tbsp,UK-17-640,Fat,for greasing,
GF-REC-00327,GF-ING-00314,Khoa,100.0,g,L004,Khoya,100,g
GF-REC-00327,,Cocoa powder,1.5,tsp,UK-12-545,Cocoa,1.5,tsp
GF-REC-00327,,"Sugar, icing",25.0,g,UK-17-062,Castor sugar,25,g
GF-REC-00327,,"Ghee, butter",0.5,tsp,UK-17-640,Fat,.5,tsp
GF-REC-00328,,Kewra essence,0.25,tsp,,Kewra essence,few drops,
GF-REC-00328,GF-ING-00286,Cashew nut (Anacardium occidentale),50.0,g,H005,Kaju,50,g
GF-REC-00328,,"Sugar, white",50.0,g,UK-17-063,Sugar,50,g
GF-REC-00328,,"Water, distilled",3.0,tbsp,UK-17-377,Water,3,tbsp
GF-REC-00328,,"Ghee, butter",2.0,tbsp,UK-17-640,Fat,for greasing,
GF-REC-00329,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.375,tsp,G020,Green cardamom,1 to 2,
GF-REC-00329,GF-ING-00314,Khoa,35.0,g,L004,Khoya,35,g
GF-REC-00329,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00329,,"Sugar, white",35.0,g,UK-17-063,Sugar,35,g
GF-REC-00329,,"Water, distilled",1.5,tsp,UK-17-377,Water,1.5,tsp
GF-REC-00329,,"Ghee, butter",25.0,g,UK-17-640,Ghee,25,g
GF-REC-00330,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",50.0,g,A022,Suji,50,g
GF-REC-00330,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Green cardamom,1,
GF-REC-00330,GF-ING-00287,"Coconut, kernal, dry (Cocos nucifera)",20.0,g,H006,Dry coconut (finely grated),20,g
GF-REC-00330,GF-ING-00299,Pistachio nuts (Pistacla vera),1.0,g,H018,Pistachios,a few,
GF-REC-00330,GF-ING-00312,"Milk, whole, Cow",2.0,tsp,L002,Milk,2,tsp
GF-REC-00330,GF-ING-00314,Khoa,25.0,g,L004,Khoa,25,g
GF-REC-00330,,Saffron,0.0075,g,UK-13-852,Saffron,3,threads
GF-REC-00330,,"Sugar, icing",50.0,g,UK-17-062,Castor sugar,50,g
GF-REC-00330,,"Ghee, butter",20.0,g,UK-17-640,Ghee,20,g
GF-REC-00331,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",50.0,g,A022,Suji,50,g
GF-REC-00331,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Green cardamom,1,
GF-REC-00331,GF-ING-00287,"Coconut, kernal, dry (Cocos nucifera)",30.0,g,H006,Dry coconut,30,g
GF-REC-00331,GF-ING-00312,"Milk, whole, Cow",2.0,tsp,L002,Milk,2,tsp
GF-REC-00331,,"Sugar, icing",35.0,g,UK-17-062,Castor sugar,35,g
GF-REC-00331,,"Ghee, butter",20.0,g,UK-17-640,Ghee,20,g
GF-REC-00332,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",10.0,g,A022,Suji,10,g
GF-REC-00332,GF-ING-00268,"Cardamom, green (Elettaria cardamomum)",0.25,tsp,G020,Green cardamom,1,
GF-REC-00332,GF-ING-00281,Turmeric powder (Curcuma domestica),0.25,tsp,G033,Haldi,1,pinch
GF-REC-00332,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00332,,"Sugar, icing",50.0,g,UK-17-062,Castor sugar,50,g
GF-REC-00332,,"Ghee, butter",30.0,g,UK-17-640,Ghee,30,g
GF-REC-00333,GF-ING-00292,"Gingelly seeds, white (Sesamum indicum)",50.0,g,H011,Til seeds,50,g
GF-REC-00333,GF-ING-00303,"Jaggery, cane (Saccharum officinarum)",50.0,g,I001,Jaggery,50,g
GF-REC-00333,,"Water, distilled",2.0,tsp,UK-17-377,Water,2,tsp
GF-REC-00334,,Kewra essence,0.5,tsp,,Kewra essence,a few drops,
GF-REC-00334,GF-ING-00313,Paneer,100.0,g,L003,Paneer (cottage cheese),100,g
GF-REC-00334,,"Sugar, white",50.0,g,UK-17-063,Sugar,50,g
GF-REC-00334,,Cream of tartar,0.125,tsp,UK-17-358,Cream of tartar,.125,tsp
GF-REC-00334,,"Water, distilled",2.0,tbsp,UK-17-377,Water,2,tbsp
GF-REC-00335,GF-ING-00312,"Milk, whole, Cow",500.0,ml,L002,Milk,500,ml
GF-REC-00335,,"Lemons, flesh only, raw, weighed with peel and pips",17.5,g,UK-14-130,Tartaric acid/lemon juice,.5,lemon
GF-REC-00335,,"Sugar, white",25.0,g,UK-17-063,Sugar,25,g
GF-REC-00335,,"Ghee, butter",2.0,tbsp,UK-17-640,Fat,for greasing,
GF-REC-00335,,"MIXED NUTS CASHEWS, ALMONDS, HAZELNUTS, PISTACHIOS, PECANS, MIXED NUTS",5.0,g,US-851134,Nuts,a few,
GF-REC-00336,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",60.0,g,A018,Maida,60,g
GF-REC-00336,GF-ING-00218,"Raisins, dried, black (Vitis vinifera)",1.8,g,E057,Raisins,a few,
GF-REC-00336,GF-ING-00287,"Coconut, kernal, dry (Cocos nucifera)",10.0,g,H006,Dessicated coconut,10,g
GF-REC-00336,GF-ING-00314,Khoa,30.0,g,L004,Khoya,30,g
GF-REC-00336,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00336,,"Sugar, icing",30.0,g,UK-17-062,Castor sugar,30,g
GF-REC-00336,,"Water, distilled",1.0,tbsp,UK-17-377,Water,to make dough (1 tbsp),
GF-REC-00336,,"Ghee, butter",12.0,g,UK-17-640,Fat,12,g
GF-REC-00337,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",25.0,g,A018,Maida,25,g
GF-REC-00337,GF-ING-00312,"Milk, whole, Cow",1.0,tsp,L002,Milk,1,tsp
GF-REC-00337,GF-ING-00314,Khoa,100.0,g,L004,Soft khoya,100,g
GF-REC-00337,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for deep frying,
GF-REC-00337,,"Sugar, white",200.0,g,UK-17-063,Sugar,200,g
GF-REC-00337,,Bicarbonate of soda,0.06,tsp,UK-17-356,Soda-bi-carb,1,pinch
GF-REC-00337,,"Water, distilled",1.0,tsp,UK-17-377,Water,1,tsp
GF-REC-00337,,"Water, distilled",125.0,ml,UK-17-377,Water,125,ml
GF-REC-00338,,Kewra essence,0.5,tsp,,Kewra essence,few drops,
GF-REC-00338,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",30.0,g,A018,Maida,30,g
GF-REC-00338,GF-ING-00022,"Wheat, semolina (Triticum aestivum)",45.0,g,A022,Suji,45,g
GF-REC-00338,GF-ING-00282,Almond (Prunus amygdalus),1.8,g,H001,Almonds,a few,
GF-REC-00338,GF-ING-00299,Pistachio nuts (Pistacla vera),1.0,g,H018,Pistachios,a few,
GF-REC-00338,GF-ING-00312,"Milk, whole, Cow",200.0,ml,L002,Milk,200,ml
GF-REC-00338,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00338,,"Sugar, white",90.0,g,UK-17-063,Sugar,90,g
GF-REC-00338,,"Water, distilled",50.0,ml,UK-17-377,Water,50,ml
GF-REC-00339,,Silver Foil,1.0,sheet,,Silver foil,1,sheet
GF-REC-00339,GF-ING-00282,Almond (Prunus amygdalus),2.22,g,H001,Almonds,2,
GF-REC-00339,GF-ING-00299,Pistachio nuts (Pistacla vera),0.4,g,H018,Pistachios,2,
GF-REC-00339,GF-ING-00312,"Milk, whole, Cow",170.0,ml,L002,Milk,170,ml
GF-REC-00339,,"Bread, white, average",60.0,g,UK-11-1145,Bread (white),2,slices
GF-REC-00339,,"Sugar, white",25.0,g,UK-17-063,Sugar,25,g
GF-REC-00339,,"Sugar, white",100.0,g,UK-17-063,Sugar,100,g
GF-REC-00339,,"Water, distilled",50.0,ml,UK-17-377,Water,50,ml
GF-REC-00340,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",80.0,g,F006,Potato,80,g
GF-REC-00340,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00340,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00340,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00340,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00340,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00340,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00340,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00340,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00340,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00340,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00341,GF-ING-00265,"Onion, big (Allium cepa)",80.0,g,G017,Onion,80,g
GF-REC-00341,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00341,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00341,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00341,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00341,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00341,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00341,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00341,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00341,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00341,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00342,GF-ING-00119,Cauliflower (Brassica oleracea var. botrytis),80.0,g,D036,Cauliflower,80,g
GF-REC-00342,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00342,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00342,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00342,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00342,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00342,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00342,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00342,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00342,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00342,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00343,GF-ING-00082,Spinach (Spinacia oleracea),20.0,g,C033,Spinach,20,g
GF-REC-00343,GF-ING-00119,Cauliflower (Brassica oleracea var. botrytis),20.0,g,D036,Cauliflower,20,g
GF-REC-00343,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",20.0,g,F006,Potato,20,g
GF-REC-00343,GF-ING-00265,"Onion, big (Allium cepa)",20.0,g,G017,Onion,20,g
GF-REC-00343,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00343,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00343,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00343,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00343,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00343,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00343,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00343,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00343,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00343,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00344,GF-ING-00082,Spinach (Spinacia oleracea),40.0,g,C033,Spinach,40,g
GF-REC-00344,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00344,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00344,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00344,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00344,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00344,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00344,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00344,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00344,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00344,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00345,GF-ING-00069,Fenugreek leaves (Trigonella foenum graecum),40.0,g,C020,Fenugreek leaves,40,g
GF-REC-00345,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00345,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00345,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00345,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00345,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00345,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00345,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00345,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00345,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00345,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00346,GF-ING-00315,"Egg, poultry, whole, raw",50.0,g,M001,Egg,1,
GF-REC-00346,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00346,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00346,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00346,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00346,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00346,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00346,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00346,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00346,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00346,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00347,,"Bread, white, average",60.0,g,UK-11-1145,Bread (white),2,slices
GF-REC-00347,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00347,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00347,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00347,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00347,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00347,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00347,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00347,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00347,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00347,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00348,GF-ING-00313,Paneer,50.0,g,L003,Paneer,50,g
GF-REC-00348,,"Flour, gram",50.0,g,UK-11-896,Besan,50,g
GF-REC-00348,,Garam masala,0.125,tsp,UK-13-829,Garam masala,.125,tsp
GF-REC-00348,,Garam masala,0.25,tsp,UK-13-829,Garam masala,1,pinch
GF-REC-00348,,Chilli powder,0.125,tsp,UK-13-873,Chilli powder,.125,tsp
GF-REC-00348,,Chilli powder,0.125,tsp,UK-13-873,Red chilli,.125,tsp
GF-REC-00348,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,1,pinch
GF-REC-00348,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for deep frying,
GF-REC-00348,,"Oil, sunflower",0.5,tsp,UK-17-045,Oil,.5,tsp
GF-REC-00348,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00348,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00348,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00348,,"Water, distilled",4.0,tbsp,UK-17-377,Water,4,tbsp
GF-REC-00348,,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp,US-400113,Amchur powder,.25,tsp
GF-REC-00348,,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp,US-806341,Ajwain,a few grains,
GF-REC-00349,GF-ING-00025,"Bengal gram, dal (Cicer arietinum)",0.125,tsp,B001,Channa dal,.125,tsp
GF-REC-00349,GF-ING-00027,"Black gram, dal (Phaseolus mungo)",0.125,tsp,B003,Urad dal,.125,tsp
GF-REC-00349,GF-ING-00144,"Peas, fresh (Pisum sativum)",20.0,g,D061,Peas,20,g
GF-REC-00349,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",100.0,g,F006,Potato,100,g
GF-REC-00349,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.33,g,G008,Green chilli,1,
GF-REC-00349,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,few,
GF-REC-00349,GF-ING-00258,Curry leaves (Murraya koenigii),1.0,sprig,G010,Curry leaves,few,
GF-REC-00349,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",5.0,g,G014,Ginger,small piece,
GF-REC-00349,GF-ING-00265,"Onion, big (Allium cepa)",15.0,g,G017,Onion,15,g
GF-REC-00349,GF-ING-00281,Turmeric powder (Curcuma domestica),0.125,tsp,G033,Turmeric powder,.125,tsp
GF-REC-00349,GF-ING-00286,Cashew nut (Anacardium occidentale),2.5,g,H005,Cashewnuts,2,
GF-REC-00349,GF-ING-00294,Mustard seeds (Brassica nigra),0.125,tsp,H013,Mustard seeds,.125,tsp
GF-REC-00349,,"Flour, rice",2.0,tsp,UK-11-021,Rice flour,2,tsp
GF-REC-00349,,"Flour, gram",2.0,tbsp,UK-11-896,Besan,2,tbsp
GF-REC-00349,,Chilli powder,0.125,tsp,UK-13-873,Red chilli powder,.125,tsp
GF-REC-00349,,"Oil, sunflower",1.0,tsp,UK-17-045,Oil,1,tsp
GF-REC-00349,,"Oil, sunflower",480.0,ml,UK-17-045,Oil,for frying,
GF-REC-00349,,Bicarbonate of soda,0.25,tsp,UK-17-356,Soda,1,pinch
GF-REC-00349,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00349,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00349,,"Water, distilled",0.25,C,UK-17-377,Water,.25,cups
GF-REC-00350,GF-ING-00018,"Wheat flour, refined (Triticum aestivum)",60.0,g,A018,Maida,60,g
GF-REC-00350,GF-ING-00144,"Peas, fresh (Pisum sativum)",75.0,g,D061,Peas,75,g
GF-REC-00350,GF-ING-00235,"Potato, brown skin, big (Solanum tuberosum)",150.0,g,F006,Potato,150,g
GF-REC-00350,GF-ING-00256,"Chillies, green - all varieties (Capsicum annum)",3.3,g,G008,Green chilli,1,
GF-REC-00350,GF-ING-00257,Coriander leaves (Coriandrum sativum),1.0,sprig,G009,Coriander leaves,a few,
GF-REC-00350,GF-ING-00262,"Ginger, fresh (Zingiber officinale)",6.33,g,G014,Ginger,.5,inch
GF-REC-00350,GF-ING-00273,Cumin seeds (Cuminum cyminum),0.25,tsp,G025,Cumin seeds,.25,tsp
GF-REC-00350,,Garam masala,0.25,tsp,UK-13-829,Garam masala,.25,tsp
GF-REC-00350,,Chilli powder,0.25,tsp,UK-13-873,Red chilli powder,.25,tsp
GF-REC-00350,,"Oil, sunflower",480.0,ml,UK-17-045,Fat,for frying,
GF-REC-00350,,"Oil, sunflower",12.0,g,UK-17-045,Oil,12,g
GF-REC-00350,,Salt,0.25,tsp,UK-17-367,Salt,.25,tsp
GF-REC-00350,,Salt,0.5,tsp,UK-17-367,Salt,.5,tsp
GF-REC-00350,,"Water, distilled",3.0,tbsp,UK-17-377,Water,to make a stiff dough,
GF-REC-00350,,"Ghee, butter",2.0,tsp,UK-17-640,Fat,2,tsp
