food_id,source_id,source_record_id,source_name,food_group,region_code,scientific_name,source_tags
GF-REC-00678,SRC-INDB,BFP320,Mint and peanut raita (Pudinay aur moongfali ka raita),,,,
GF-REC-00679,SRC-INDB,BFP321,Spinach raita (Palak ka raita),,,,
GF-REC-00680,SRC-INDB,BFP322,Bathua raita,,,,
GF-REC-00681,SRC-INDB,BFP325,Pineapple raita (Ananas ka raita),,,,
GF-REC-00682,SRC-INDB,BFP326,Banana raita (Kele ka raita),,,,
GF-REC-00683,SRC-INDB,BFP327,Mango raita (Aam ka raita),,,,
GF-REC-00684,SRC-INDB,BFP328,Guava raita (Amarood ka raita),,,,
GF-REC-00685,SRC-INDB,BFP329,Grapes raita (Angoor ka raita),,,,
GF-REC-00686,SRC-INDB,BFP334,Bottle gourd kheer (Ghiya/Lauki kheer),,,,
GF-REC-00687,SRC-INDB,BFP336,Pumpkin kheer (Kaddu ki kheer),,,,
GF-REC-00688,SRC-INDB,BFP338,Apple kheer (Seb ki kheer),,,,
GF-REC-00689,SRC-INDB,BFP345,Caramel custard (baked),,,,
GF-REC-00690,SRC-INDB,BFP346,Vanilla ice cream without egg,,,,
GF-REC-00691,SRC-INDB,BFP347,Vanilla ice cream with egg,,,,
GF-REC-00692,SRC-INDB,BFP348,Strawberry ice cream,,,,
GF-REC-00693,SRC-INDB,BFP350,Chocochip ice cream,,,,
GF-REC-00694,SRC-INDB,BFP351,Choconut ice cream,,,,
GF-REC-00695,SRC-INDB,BFP352,Pear chocholate sunday,,,,
GF-REC-00696,SRC-INDB,BFP353,Chocolate sauce,,,,
GF-REC-00697,SRC-INDB,BFP354,Coffee ice cream,,,,
GF-REC-00698,SRC-INDB,BFP355,Coffee pear alaska,,,,
GF-REC-00699,SRC-INDB,BFP356,Crunchy butterscotch,,,,
GF-REC-00700,SRC-INDB,BFP358,Peach melba ice cream,,,,
GF-REC-00701,SRC-INDB,BFP359,Vanilla ice cream with apples in hot cherry sauce,,,,
GF-REC-00702,SRC-INDB,BFP360,Hot cherry sauce,,,,
GF-REC-00703,SRC-INDB,BFP361,Grape and orange whip,,,,
GF-REC-00704,SRC-INDB,BFP362,Honey banana cream,,,,
GF-REC-00705,SRC-INDB,BFP363,Raspberry bavarian cream,,,,
GF-REC-00706,SRC-INDB,BFP364,Fruit delight,,,,
GF-REC-00707,SRC-INDB,BFP365,Creamy chocolate mousse,,,,
GF-REC-00708,SRC-INDB,BFP366,Cold lemon souffle,,,,
GF-REC-00709,SRC-INDB,BFP367,Cold orange souffle,,,,
GF-REC-00710,SRC-INDB,BFP368,Cold pineapple souffle,,,,
GF-REC-00711,SRC-INDB,BFP369,Cold vanilla souffle,,,,
GF-REC-00712,SRC-INDB,BFP370,Cold chocolate souffle,,,,
GF-REC-00713,SRC-INDB,BFP371,Stewed fruit (with pear),,,,
GF-REC-00714,SRC-INDB,BFP372,Apricot fool,,,,
GF-REC-00715,SRC-INDB,BFP373,Pavlova,,,,
GF-REC-00716,SRC-INDB,BFP379,Apple crumb pudding,,,,
GF-REC-00717,SRC-INDB,BFP380,Steamed cake with chocolate sauce,,,,
GF-REC-00718,SRC-INDB,BFP382,Hot lemon souffle,,,,
GF-REC-00719,SRC-INDB,BFP386,Gulab jamun with milk powder,,,,
GF-REC-00720,SRC-INDB,BFP388,Chum chum,,,,
GF-REC-00721,SRC-INDB,BFP389,Dil bahar,,,,
GF-REC-00722,SRC-INDB,BFP390,Rasbhari,,,,
GF-REC-00723,SRC-INDB,BFP391,Rajbogh,,,,
GF-REC-00724,SRC-INDB,BFP392,Rasgulla,,,,
GF-REC-00725,SRC-INDB,BFP393,Rasmalai,,,,
GF-REC-00726,SRC-INDB,BFP396,Khoa coconut burfi,,,,
GF-REC-00727,SRC-INDB,BFP397,Danedar burfi,,,,
GF-REC-00728,SRC-INDB,BFP401,Semolina burfi (Suji/Rava burfi),,,,
GF-REC-00729,SRC-INDB,BFP403,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),,,,
GF-REC-00730,SRC-INDB,BFP404,Khoa ladoo,,,,
GF-REC-00731,SRC-INDB,BFP406,Wheat and gram flour ladoo (Atta besan ladoo),,,,
GF-REC-00732,SRC-INDB,BFP407,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),,,,
GF-REC-00733,SRC-INDB,BFP412,Sesame chickpeas brittle (Til aur channe ki chikki),,,,
GF-REC-00734,SRC-INDB,BFP413,Murmura chikki,,,,
GF-REC-00735,SRC-INDB,BFP415,Masala onion pakora/pakoda (Pyaaz ke pakode),,,,
GF-REC-00736,SRC-INDB,BFP416,Masala green chilli pakora/pakoda (Hari mirch kay pakode),,,,
GF-REC-00737,SRC-INDB,BFP420,Chicken pakora/pakoda,,,,
GF-REC-00738,SRC-INDB,BFP421,Fish pakora/pakoda,,,,
GF-REC-00739,SRC-INDB,BFP424,Paneer cutlet,,,,
GF-REC-00740,SRC-INDB,BFP425,Sago cutlet/vadas (Sabudana cutlet/vadas),,,,
GF-REC-00741,SRC-INDB,BFP427,Poshtik cutlet,,,,
GF-REC-00742,SRC-INDB,BFP428,Egg cutlet (Anda cutlet),,,,
GF-REC-00743,SRC-INDB,BFP430,Minced meat cutlet,,,,
GF-REC-00744,SRC-INDB,BFP431,Vegetable samosa,,,,
GF-REC-00745,SRC-INDB,BFP436,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),,,,
GF-REC-00746,SRC-INDB,BFP437,Masala urad dal vada,,,,
GF-REC-00747,SRC-INDB,BFP439,Khaman (dhokla),,,,
GF-REC-00748,SRC-INDB,BFP440,Instant dhokla,,,,
GF-REC-00749,SRC-INDB,BFP442,Tomato ginger chutney (Tamatar adarak ki chutney),,,,
GF-REC-00750,SRC-INDB,BFP443,Mint tomato chutney (Pudinay aur tamatar ki chutney),,,,
GF-REC-00751,SRC-INDB,BFP444,Coriander chutney (Hare dhaniye ki chutney),,,,
GF-REC-00752,SRC-INDB,BFP445,Gooseberry chutney (Amla chutney),,,,
GF-REC-00753,SRC-INDB,BFP446,Walnut chutney (Akhrot ki chutney),,,,
GF-REC-00754,SRC-INDB,BFP447,Saunth/Sonth chutney with ginger,,,,
GF-REC-00755,SRC-INDB,BFP448,Gun powder chutney,,,,
GF-REC-00756,SRC-INDB,BFP450,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,,,,
GF-REC-00757,SRC-INDB,BFP451,Curd mint dip ,,,,
GF-REC-00758,SRC-INDB,BFP452,Curd vegetable dip,,,,
GF-REC-00759,SRC-INDB,BFP453,Mayonnaise vegetable dip,,,,
GF-REC-00760,SRC-INDB,BFP455,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),,,,
GF-REC-00761,SRC-INDB,BFP456,Tomato sandwich (grilled),,,,
GF-REC-00762,SRC-INDB,BFP457,French sandwich (toasted),,,,
GF-REC-00763,SRC-INDB,BFP458,Peanut butter cucumber sandwich,,,,
GF-REC-00764,SRC-INDB,BFP459,Mint and peanut sandwich,,,,
GF-REC-00765,SRC-INDB,BFP460,Spicy chutney sandwich,,,,
GF-REC-00766,SRC-INDB,BFP461,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),,,,
GF-REC-00767,SRC-INDB,BFP463,Rolled sandwich,,,,
GF-REC-00768,SRC-INDB,BFP466,Ribbon sandwich,,,,
GF-REC-00769,SRC-INDB,BFP467,Checker board sandwich,,,,
GF-REC-00770,SRC-INDB,BFP468,Submarine sandwich,,,,
GF-REC-00771,SRC-INDB,BFP470,Cheese open sandwich,,,,
GF-REC-00772,SRC-INDB,BFP471,Sunset and sunrise open sandwich,,,,
GF-REC-00773,SRC-INDB,BFP472,Danish luncheon sandwich,,,,
GF-REC-00774,SRC-INDB,BFP473,Chicken and corn open sandwich,,,,
GF-REC-00775,SRC-INDB,BFP476,Chocolate sponge cake,,,,
GF-REC-00776,SRC-INDB,BFP478,Chocolate swiss roll,,,,
GF-REC-00777,SRC-INDB,BFP479,Lemon curd filling,,,,
GF-REC-00778,SRC-INDB,BFP480,Jam filling,,,,
GF-REC-00779,SRC-INDB,BFP482,Chocolate pastry,,,,
GF-REC-00780,SRC-INDB,BFP483,Assorted pastry,,,,
GF-REC-00781,SRC-INDB,BFP484,Orange gateau,,,,
GF-REC-00782,SRC-INDB,BFP485,Black forest gateau,,,,
GF-REC-00783,SRC-INDB,BFP489,Lemon cake,,,,
GF-REC-00784,SRC-INDB,BFP491,Dundee cake,,,,
GF-REC-00785,SRC-INDB,BFP492,Victorian sandwich cake,,,,
GF-REC-00786,SRC-INDB,BFP495,Chocolate eggless cake,,,,
GF-REC-00787,SRC-INDB,BFP496,Orange eggless cake,,,,
GF-REC-00788,SRC-INDB,BFP498,Chocolate glace icing,,,,
GF-REC-00789,SRC-INDB,BFP499,Butter icing,,,,
GF-REC-00790,SRC-INDB,BFP500,Chocolate butter icing,,,,
GF-REC-00791,SRC-INDB,BFP502,Almond biscuit (Badam ke biscuit),,,,
GF-REC-00792,SRC-INDB,BFP505,Orange biscuit,,,,
GF-REC-00793,SRC-INDB,BFP506,Gingerman biscuit,,,,
GF-REC-00794,SRC-INDB,BFP507,Coffee drops,,,,
GF-REC-00795,SRC-INDB,BFP508,Christmas biscuit,,,,
GF-REC-00796,SRC-INDB,BFP509,Christmas wreath biscuit,,,,
GF-REC-00797,SRC-INDB,BFP510,Christmas bell biscuit,,,,
GF-REC-00798,SRC-INDB,BFP511,Christmas star biscuit,,,,
GF-REC-00799,SRC-INDB,BFP512,Christmas tree biscuit,,,,
GF-REC-00800,SRC-INDB,BFP513,Chocolate cream shells,,,,
GF-REC-00801,SRC-INDB,BFP516,Jelly biscuit,,,,
GF-REC-00802,SRC-INDB,BFP517,Cherry and walnut cookies,,,,
GF-REC-00803,SRC-INDB,BFP518,Cheese straws,,,,
GF-REC-00804,SRC-INDB,BFP519,Butterfly biscuit,,,,
GF-REC-00805,SRC-INDB,BFP521,Flan pastry,,,,
GF-REC-00806,SRC-INDB,BFP522,Fruit flan,,,,
GF-REC-00807,SRC-INDB,BFP523,Orange cream flan,,,,
GF-REC-00808,SRC-INDB,BFP527,Fruit puree tart,,,,
GF-REC-00809,SRC-INDB,BFP529,Apple banana pie,,,,
GF-REC-00810,SRC-INDB,BFP531,Lemon chiffon pie,,,,
GF-REC-00811,SRC-INDB,BFP532,Orange chiffon pie,,,,
GF-REC-00812,SRC-INDB,BFP534,Cream buns,,,,
GF-REC-00813,SRC-INDB,BFP535,Savoury puffs,,,,
GF-REC-00814,SRC-INDB,BFP536,Choux swans,,,,
GF-REC-00815,SRC-INDB,BFP539,Potato aigrettes,,,,
GF-REC-00816,SRC-INDB,BFP541,Cream horns,,,,
GF-REC-00817,SRC-INDB,BFP542,Savoury cheese horns,,,,
GF-REC-00818,SRC-INDB,BFP544,Paneer patties,,,,
GF-REC-00819,SRC-INDB,BFP545,Vegetable patties ,,,,
GF-REC-00820,SRC-INDB,BFP546,Pearl millet infant food (Bajra shishu aahaar),,,,
GF-REC-00821,SRC-INDB,BFP547,Sajina,,,,
GF-REC-00822,SRC-INDB,BFP548,Cereal mix ,,,,
GF-REC-00823,SRC-INDB,BFP549,Pulse mix,,,,
GF-REC-00824,SRC-INDB,BFP550,Shishu ahar,,,,
GF-REC-00825,SRC-INDB,BFP552,Cereal pulse mix with amylase rice flour,,,,
GF-REC-00826,SRC-INDB,BFP553,Banana groundnut paste/puree,,,,
GF-REC-00827,SRC-INDB,BFP554,Rice dal porridge (Chawal dal ki khichdi/khichri),,,,
GF-REC-00828,SRC-INDB,BFP555,Lentils and semolina porridge (Dal suji porridge/daliya),,,,
GF-REC-00829,SRC-INDB,BFP556,Spinach khichri (Palak khichri/khichdi),,,,
GF-REC-00830,SRC-INDB,BFP557,Vegetable mix,,,,
GF-REC-00831,SRC-INDB,BFP558,Lentils and wheat porridge (Dal wheat porridge/daliya ),,,,
GF-REC-00832,SRC-INDB,BFP559,Maize porridge,,,,
GF-REC-00833,SRC-INDB,BFP560,Spinach peanut burfi (Palak aur mungfali ki burfi),,,,
GF-REC-00834,SRC-INDB,BFP561,Split bengal gram burfi/fudge (Channa dal burfi),,,,
GF-REC-00835,SRC-INDB,BFP563,Chickpea flour cookies (Sweet besan rounds/cookies),,,,
GF-REC-00836,SRC-INDB,BFP564,Pearl millet mathri (Bajra mathri),,,,
GF-REC-00837,SRC-INDB,BFP565,Sesame biscuit (Til ke biscuit),,,,
GF-REC-00838,SRC-INDB,BFP566,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),,,,
GF-REC-00839,SRC-INDB,BFP568,Poshtik namak paras,,,,
GF-REC-00840,SRC-INDB,BFP569,Soya chikki,,,,
GF-REC-00841,SRC-INDB,BFP570,Besan bathua chilla/cheela,,,,
GF-REC-00842,SRC-INDB,BFP571,Wheat flour and nuts ladoos (Atta nuts ladoos),,,,
GF-REC-00843,SRC-INDB,BFP573,Gram flour and semolina dhokla (Besan suji dhokla),,,,
GF-REC-00844,SRC-INDB,BFP574,Atta dal burfi ,,,,
GF-REC-00845,SRC-INDB,BFP575,Soya roti,,,,
GF-REC-00846,SRC-INDB,BFP576,Poshtik khichdi/khichri,,,,
GF-REC-00847,SRC-INDB,BFP577,Namkeen daliya,,,,
GF-REC-00848,SRC-INDB,BFP578,Sprouts upma ,,,,
GF-REC-00849,SRC-INDB,BFP579,Semolina idli (Suji/Rava idli),,,,
GF-REC-00850,SRC-INDB,BFP580,Poshtik chilla/cheela,,,,
GF-REC-00851,SRC-INDB,BFP583,Apple jelly (Seb ki jelly),,,,
GF-REC-00852,SRC-INDB,BFP585,Marmalade (Murabba),,,,
GF-REC-00853,SRC-INDB,BFP589,Plum squash (Aloo bukhara squash),,,,
GF-REC-00854,SRC-INDB,BFP595,Lemon green chilli pickle (Nimboo aur hari mirch ka achaar),,,,
GF-REC-00855,SRC-INDB,BFP597,Brinjal pickle (Baingan ka achaar),,,,
GF-REC-00856,SRC-INDB,BFP598,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),,,,
GF-REC-00857,SRC-INDB,BFP599,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),,,,
GF-REC-00858,SRC-INDB,BFP601,Tomato chutney (Tamatar ki chutney),,,,
GF-REC-00859,SRC-INDB,BFP602,Tomato ketchup,,,,
GF-REC-00860,SRC-INDB,BFP604,Stuffed bittergourd (dry) (Bharwa karela),,,,
GF-REC-00861,SRC-INDB,BFP605,Cauliflower potato canjee,,,,
GF-REC-00862,SRC-INDB,BFP606,Creamed spinach,,,,
GF-REC-00863,SRC-INDB,BFP607,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),,,,
GF-REC-00864,SRC-INDB,BFP608,Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),,,,
GF-REC-00865,SRC-INDB,BFP609,Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),,,,
GF-REC-00866,SRC-INDB,OSR001,Woodapple juice (Bel ka sharbat),,,,
GF-REC-00867,SRC-INDB,OSR002,Sattu drink,,,,
GF-REC-00868,SRC-INDB,OSR004,Apple and honey sorbet (Seb aur shehad ka sharbat),,,,
GF-REC-00869,SRC-INDB,OSR005,Thandai,,,,
GF-REC-00870,SRC-INDB,OSR006,Cucumber sharbat (Kheere ka sharbat),,,,
GF-REC-00871,SRC-INDB,OSR007,Apple oats chia seed smoothie,,,,
GF-REC-00872,SRC-INDB,OSR008,Nannari sharbat,,,,
GF-REC-00873,SRC-INDB,OSR009,Semolina milk drink (Thari kanji),,,,
GF-REC-00874,SRC-INDB,OSR010,Saffron milk (Kesariya doodh),,,,
GF-REC-00875,SRC-INDB,OSR011,Black rice kheer (Chak-hao kheer),,,,
GF-REC-00876,SRC-INDB,OSR012,Coconut kheer (Nariyal ki kheer),,,,
GF-REC-00877,SRC-INDB,OSR013,Apple sago payasam (Seb aur sabudana ki kheer),,,,
GF-REC-00878,SRC-INDB,OSR014,Kesari bath,,,,
GF-REC-00879,SRC-INDB,OSR015,Putharekulu,,,,
GF-REC-00880,SRC-INDB,OSR016,Mango malpua,,,,
GF-REC-00881,SRC-INDB,OSR017,Mango vanilla custard,,,,
GF-REC-00882,SRC-INDB,OSR018,Kiwi granola pudding,,,,
GF-REC-00883,SRC-INDB,OSR019,Oats burfi,,,,
GF-REC-00884,SRC-INDB,OSR020,Lotus seed halwa (Kamal gattay ka halwa),,,,
GF-REC-00885,SRC-INDB,OSR021,Amaranth ladoo (Rajgira ladoo),,,,
GF-REC-00886,SRC-INDB,OSR022,Chhena poda,,,,
GF-REC-00887,SRC-INDB,OSR023,Sweet couscous dessert,,,,
GF-REC-00888,SRC-INDB,OSR024,Sweetened yogurt (Shrikhand),,,,
GF-REC-00889,SRC-INDB,OSR025,Thickened sweetened milk (Rabri),,,,
GF-REC-00890,SRC-INDB,OSR026,Gram flour halwa (Besan halwa),,,,
GF-REC-00891,SRC-INDB,OSR027,Prawn sandwich,,,,
GF-REC-00892,SRC-INDB,OSR028,Watercress sandwich,,,,
GF-REC-00893,SRC-INDB,OSR029,Fish sandwich ,,,,
GF-REC-00894,SRC-INDB,OSR030,Kidney bean sandwich with cottage cheese,,,,
GF-REC-00895,SRC-INDB,OSR031,Finger millet biscuit (Ragi biscuit),,,,
GF-REC-00896,SRC-INDB,OSR032,Buttermilk biscuit,,,,
GF-REC-00897,SRC-INDB,OSR033,Lemon cookies,,,,
GF-REC-00898,SRC-INDB,OSR034,Sweet potato biscuit (Shakarkand ke biscuit),,,,
GF-REC-00899,SRC-INDB,OSR035,Raspberry shortbread cookies,,,,
GF-REC-00900,SRC-INDB,OSR036,Pumpkin cookies ,,,,
GF-REC-00901,SRC-INDB,OSR037,Greenpea cookies,,,,
GF-REC-00902,SRC-INDB,OSR038,Sunflower cookies,,,,
GF-REC-00903,SRC-INDB,OSR039,Cardamom cookies (Elaichi cookies),,,,
GF-REC-00904,SRC-INDB,OSR040,Hazelnut cookies,,,,
GF-REC-00905,SRC-INDB,OSR041,Milk cookies,,,,
GF-REC-00906,SRC-INDB,OSR042,Cranberry cookies,,,,
GF-REC-00907,SRC-INDB,OSR043,Olive biscuit,,,,
GF-REC-00908,SRC-INDB,OSR045,Tutti fruitti biscuit,,,,
GF-REC-00909,SRC-INDB,OSR046,Peach blueberry preserves,,,,
GF-REC-00910,SRC-INDB,OSR047,Pear preserves (Naashpati ka murabba),,,,
GF-REC-00911,SRC-INDB,OSR048,Starfruit preserves ,,,,
GF-REC-00912,SRC-INDB,OSR049,Gooseberry pickle (Amla ka achaar),,,,
GF-REC-00913,SRC-INDB,OSR050,Lotus stem pickle (Kamal kakdi ka achar),,,,
GF-REC-00914,SRC-INDB,OSR051,Date pickle (Khajoor ka achaar),,,,
GF-REC-00915,SRC-INDB,OSR052,Garlic pickle (Lahasun ka achar),,,,
GF-REC-00916,SRC-INDB,OSR053,Fermented bamboo shoot pickle (Mesu pickle),,,,
GF-REC-00917,SRC-INDB,OSR054,Sweet peach pickle (Aadoo ka achaar),,,,
GF-REC-00918,SRC-INDB,OSR055,Pickled mustard greens ,,,,
GF-REC-00919,SRC-INDB,OSR056,Small onion pickle ,,,,
GF-REC-00920,SRC-INDB,OSR057,Green tomato pickle (Haray tamatar ka achaar),,,,
GF-REC-00921,SRC-INDB,OSR058,Pickled cabbage ,,,,
GF-REC-00922,SRC-INDB,OSR059,Coconut pickle (Nariyal ka aachar),,,,
GF-REC-00923,SRC-INDB,OSR060,Potato pickle (Aloo ka achaar),,,,
GF-REC-00924,SRC-INDB,OSR061,Mango murabba candy,,,,
GF-REC-00925,SRC-INDB,OSR062,Afghani chicken,,,,
GF-REC-00926,SRC-INDB,OSR063,Fish orly,,,,
GF-REC-00927,SRC-INDB,OSR064,Hariyali Fish Tikka,,,,
GF-REC-00928,SRC-INDB,OSR065,Chicken manchurian,,,,
GF-REC-00929,SRC-INDB,OSR066,Handi chicken,,,,
GF-REC-00930,SRC-INDB,OSR067,Lemon chicken,,,,
GF-REC-00931,SRC-INDB,OSR068,Lemon butter fish,,,,
GF-REC-00932,SRC-INDB,OSR069,Baked eggs in tomato sauce,,,,
GF-REC-00933,SRC-INDB,OSR070,Egg in a pepper,,,,
GF-REC-00934,SRC-INDB,OSR071,Spinach mushroom scrambled egg (Palak mushroom bhurji),,,,
GF-REC-00935,SRC-INDB,OSR072,Corn omelette/omlet,,,,
GF-REC-00936,SRC-INDB,OSR073,Cajun chicken,,,,
GF-REC-00937,SRC-INDB,OSR074,Paaner do pyaza,,,,
GF-REC-00938,SRC-INDB,OSR075,Cabbage manchurian (Pattagobhi manchurian),,,,
GF-REC-00939,SRC-INDB,OSR076,Gobi 65,,,,
GF-REC-00940,SRC-INDB,OSR077,Paneer lababdar,,,,
GF-REC-00941,SRC-INDB,OSR078,Roasted cauliflower steak,,,,
GF-REC-00942,SRC-INDB,OSR079,Sauteed radishes with green beans,,,,
GF-REC-00943,SRC-INDB,OSR080,Garlic chutney/Poondu chutney (Lahasun ki chutney),,,,
GF-REC-00944,SRC-INDB,OSR081,Schezwan chutney,,,,
GF-REC-00945,SRC-INDB,OSR082,Bengal 5 Spice Blend (Panch Phoran),,,,
GF-REC-00946,SRC-INDB,OSR083,Onion chutney (Pyaaz ki chutney/Vengaya chutney),,,,
GF-REC-00947,SRC-INDB,OSR085,Dates chutney (Khajoor ki chutney),,,,
GF-REC-00948,SRC-INDB,OSR086,Chicken salad,,,,
GF-REC-00949,SRC-INDB,OSR087,Macaroni salad,,,,
GF-REC-00950,SRC-INDB,OSR088,Cabbage raita (Pattagobhi raita),,,,
GF-REC-00951,SRC-INDB,OSR089,Pomegranate raita (Anaar ka raita),,,,
GF-REC-00952,SRC-INDB,OSR090,Onion raita (Pyaaz ka raita),,,,
GF-REC-00953,SRC-INDB,OSR091,Green chilli raita (Hari mirch ka raita),,,,
GF-REC-00954,SRC-INDB,OSR092,Kale salad,,,,
GF-REC-00955,SRC-INDB,OSR093,Spinach and paneer souffle ,,,,
GF-REC-00956,SRC-INDB,OSR094,Masala souffle ,,,,
GF-REC-00957,SRC-INDB,OSR095,Chicken and cheese souffle,,,,
GF-REC-00958,SRC-INDB,OSR096,Tamarind chutney (Chintapandu pachadi/Puli chutney),,,,
GF-REC-00959,SRC-INDB,OSR097,Pav bhaji masala,,,,
GF-REC-00960,SRC-INDB,OSR098,Green chutney,,,,
GF-REC-00961,SRC-INDB,OSR099,Sago khitchdi/khichri (Sabudana khitchdi/khichri),,,,
GF-REC-00962,SRC-INDB,OSR100,Gram flour chilla/cheela (Besan chilla/cheela),,,,
GF-REC-00963,SRC-INDB,OSR101,Vegetable namkeen jave,,,,
GF-REC-00964,SRC-INDB,OSR102,Khakhra,,,,
GF-REC-00965,SRC-INDB,OSR103,Moong bean dosa (Pesarattu),,,,
GF-REC-00966,SRC-INDB,OSR104,Methi thepla,,,,
GF-REC-00967,SRC-INDB,OSR105,Rice puttu (Ari puttu),,,,
GF-REC-00968,SRC-INDB,OSR106,Buckwheat pancake (Khura),,,,
GF-REC-00969,SRC-INDB,OSR107,Quinoa khichdi/khichri,,,,
GF-REC-00970,SRC-INDB,OSR108,Khakhra chaat,,,,
GF-REC-00971,SRC-INDB,OSR110,Banana appam,,,,
GF-REC-00972,SRC-INDB,OSR111,Veg manchurian,,,,
GF-REC-00973,SRC-INDB,OSR112,Pav bhaji,,,,
GF-REC-00974,SRC-INDB,OSR113,Rice murukku,,,,
GF-REC-00975,SRC-INDB,OSR114,Bhel puri ,,,,
GF-REC-00976,SRC-INDB,OSR115,Semolina dhokla (Suji/Rava dhokla),,,,
GF-REC-00977,SRC-INDB,OSR116,Spicy corn chaat ,,,,
GF-REC-00978,SRC-INDB,OSR118,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),,,,
GF-REC-00979,SRC-INDB,OSR119,Banana chips (Kele ke chips),,,,
GF-REC-00980,SRC-INDB,OSR120,Wheat cake,,,,
GF-REC-00981,SRC-INDB,OSR121,Mango cheesecake,,,,
GF-REC-00982,SRC-INDB,OSR122,Carrot cake (Gajar ka cake),,,,
GF-REC-00983,SRC-INDB,OSR123,Semolina cake (Suji/Rava cake),,,,
GF-REC-00984,SRC-INDB,OSR124,Finger millet cake (Ragi cake),,,,
GF-REC-00985,SRC-INDB,OSR125,Honey cake,,,,
GF-REC-00986,SRC-INDB,OSR126,Almond cardamom cake (Badam elaichi cake),,,,
GF-REC-00987,SRC-INDB,OSR127,Tutti frutti cake,,,,
GF-REC-00988,SRC-INDB,OSR128,Ham and Bean soup,,,,
GF-REC-00989,SRC-INDB,OSR129,Whey soup,,,,
GF-REC-00990,SRC-INDB,OSR130,Bottle gourd soup (Ghiya/Lauki soup),,,,
GF-REC-00991,SRC-INDB,OSR131,Baked potato soup,,,,
GF-REC-00992,SRC-INDB,OSR132,Pumpkin soup,,,,
GF-REC-00993,SRC-INDB,OSR133,Sweet corn soup,,,,
GF-REC-00994,SRC-INDB,OSR134,Paneer soup,,,,
GF-REC-00995,SRC-INDB,OSR135,Curried Cauliflower soup,,,,
GF-REC-00996,SRC-INDB,OSR136,Millet soup,,,,
GF-REC-00997,SRC-INDB,OSR137,Lemon coriander soup,,,,
GF-REC-00998,SRC-INDB,OSR138,Garlic soup,,,,
GF-REC-00999,SRC-INDB,OSR139,Dal makhani,,,,
GF-REC-01000,SRC-INDB,OSR141,Dalma,,,,
GF-REC-01001,SRC-INDB,OSR142,Split bengal gram dal (Channa dal),,,,
GF-REC-01002,SRC-INDB,OSR143,Horsegram dal (Kulthi dal) ,,,,
GF-REC-01003,SRC-INDB,OSR144,Panchmel dal,,,,
GF-REC-01004,SRC-INDB,OSR145,Dal dhokli,,,,
GF-REC-01005,SRC-INDB,OSR146,Gujarati handvo ,,,,
GF-REC-01006,SRC-INDB,OSR147,Sev (Omapodi/Karapusa),,,,
GF-REC-01007,SRC-INDB,OSR148,Papdi,,,,
GF-REC-01008,SRC-INDB,OSR151,Jowar dosa,,,,
GF-REC-01009,SRC-INDB,OSR152,Bread roll,,,,
GF-REC-01010,SRC-INDB,OSR153,Soya seekh kebab,,,,
GF-REC-01011,SRC-INDB,OSR154,Classic seasoned black beans,,,,
GF-REC-01012,SRC-INDB,OSR155,Maa chaane ki dal,,,,
GF-REC-01013,SRC-INDB,OSR156,Garlic chickpea soup (Lahasun aur chane ka shoraba),,,,
GF-REC-01014,SRC-INDB,ASC239,Shepherd's pie (with minced meat),,,,
